delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.01;0.95;0.01;0.1;10944;607;565;21;-1.0;{Assignment+complete=0.4139633286318759, Status Change+complete=0.1692524682651622, Quality Indicator Fixed+complete=0.05782792665726375, Communication with customer+complete=0.04372355430183357, Description Update+complete=0.0380818053596615, Closed+complete=0.036671368124118475, Mail to Customer+complete=0.02679830747531735, Pending vendor+complete=0.0232722143864598, External Vendor Assignment+complete=0.022566995768688293, Quality Indicator+complete=0.022566995768688293, Update from customer+complete=0.021861777150916785, Resolved+complete=0.01904090267983075, Quality Indicator Set+complete=0.011988716502115656, Reopen+complete=0.011283497884344146, External update+complete=0.010578279266572637, Reassignment+complete=0.009873060648801129, Vendor Reference+complete=0.00846262341325811, Urgency Change+complete=0.007757404795486601, Impact Change+complete=0.007757404795486601, Operator Update+complete=0.007052186177715092, Open+complete=0.004936530324400564, Analysis/Research+complete=0.004936530324400564, Communication with vendor+complete=0.004231311706629055, Caused By CI+complete=0.004231311706629055, Update+complete=0.0028208744710860366, Problem Workaround+complete=0.0021156558533145277, Notify By Change+complete=0.0021156558533145277, Affected CI Change+complete=0.0014104372355430183, Contact Change+complete=7.052186177715092E-4, Problem Closure+complete=7.052186177715092E-4, Service Change+complete=7.052186177715092E-4, Vendor Reference Change+complete=7.052186177715092E-4};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;24502;743;679;25;-1.0;{Assignment+complete=0.4367469879518072, Status Change+complete=0.18724899598393574, Quality Indicator Fixed+complete=0.048694779116465865, Closed+complete=0.03714859437751004, Communication with customer+complete=0.0356425702811245, External Vendor Assignment+complete=0.027610441767068273, Mail to Customer+complete=0.02710843373493976, Update from customer+complete=0.026606425702811246, Pending vendor+complete=0.026606425702811246, Reopen+complete=0.020582329317269075, Description Update+complete=0.020080321285140562, Quality Indicator+complete=0.015060240963855422, Quality Indicator Set+complete=0.012048192771084338, Resolved+complete=0.010542168674698794, Urgency Change+complete=0.008032128514056224, Update+complete=0.007530120481927711, Impact Change+complete=0.007028112449799197, Communication with vendor+complete=0.006526104417670682, Analysis/Research+complete=0.005522088353413655, Open+complete=0.004518072289156626, Reassignment+complete=0.004518072289156626, Caused By CI+complete=0.004518072289156626, Vendor Reference+complete=0.004518072289156626, Operator Update+complete=0.0035140562248995983, External update+complete=0.0035140562248995983, Notify By Change+complete=0.0025100401606425703, Affected CI Change+complete=0.002008032128514056, Service Change+complete=0.001004016064257028, Contact Change+complete=5.02008032128514E-4, Callback Request+complete=5.02008032128514E-4, OO Response+complete=5.02008032128514E-4, Problem Workaround+complete=5.02008032128514E-4, Problem Closure+complete=5.02008032128514E-4, Vendor Reference Change+complete=5.02008032128514E-4};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;13783;521;483;18;-1.0;{Assignment+complete=0.43659832953682615, Status Change+complete=0.17312072892938496, Quality Indicator Fixed+complete=0.05315110098709187, Communication with customer+complete=0.040242976461655276, External Vendor Assignment+complete=0.03492786636294609, Pending vendor+complete=0.032649962034927864, Update from customer+complete=0.030372057706909643, Mail to Customer+complete=0.02809415337889142, Description Update+complete=0.02733485193621868, Closed+complete=0.026575550493545937, Quality Indicator Set+complete=0.019741837509491267, Communication with vendor+complete=0.015186028853454821, Quality Indicator+complete=0.015186028853454821, Resolved+complete=0.012908124525436599, Reopen+complete=0.009870918754745633, Operator Update+complete=0.006074411541381929, Reassignment+complete=0.006074411541381929, External update+complete=0.006074411541381929, Urgency Change+complete=0.004555808656036446, Analysis/Research+complete=0.004555808656036446, Vendor Reference+complete=0.004555808656036446, Impact Change+complete=0.0037965072133637054, Update+complete=0.0037965072133637054, Notify By Change+complete=0.0015186028853454822, Callback Request+complete=7.593014426727411E-4, Caused By CI+complete=7.593014426727411E-4, Referred+complete=7.593014426727411E-4, Affected CI Change+complete=7.593014426727411E-4};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;11710;528;483;12;-1.0;{Assignment+complete=0.428, Status Change+complete=0.168, Quality Indicator Fixed+complete=0.0624, Closed+complete=0.0456, Communication with customer+complete=0.0448, External Vendor Assignment+complete=0.0336, Description Update+complete=0.0296, Update from customer+complete=0.0264, Mail to Customer+complete=0.0232, Reopen+complete=0.0184, Pending vendor+complete=0.0184, Quality Indicator+complete=0.0136, Resolved+complete=0.0128, Quality Indicator Set+complete=0.012, Impact Change+complete=0.0112, Urgency Change+complete=0.0096, Communication with vendor+complete=0.0072, Vendor Reference+complete=0.0056, Analysis/Research+complete=0.0048, Caused By CI+complete=0.0048, External update+complete=0.0048, Operator Update+complete=0.004, Reassignment+complete=0.004, Update+complete=0.004, Vendor Reference Change+complete=0.0016, OO Response+complete=8.0E-4, Referred+complete=8.0E-4};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;10767;604;546;17;-1.0;{Assignment+complete=0.46116165150454863, Status Change+complete=0.14065780265920225, Quality Indicator Fixed+complete=0.052484254723582924, Closed+complete=0.04338698390482855, Pending vendor+complete=0.03219034289713086, Update from customer+complete=0.03079076277116865, Description Update+complete=0.030090972708187544, Communication with customer+complete=0.02729181245626312, Reopen+complete=0.02589223233030091, External Vendor Assignment+complete=0.0244926522043387, Mail to Customer+complete=0.02309307207837649, Quality Indicator+complete=0.021693491952414275, Quality Indicator Set+complete=0.010496850944716585, External update+complete=0.010496850944716585, Resolved+complete=0.009097270818754374, Urgency Change+complete=0.007697690692792162, Communication with vendor+complete=0.007697690692792162, Operator Update+complete=0.006997900629811057, Caused By CI+complete=0.006997900629811057, Impact Change+complete=0.006997900629811057, Reassignment+complete=0.00489853044086774, Vendor Reference+complete=0.0027991602519244225, Analysis/Research+complete=0.002099370188943317, Affected CI Change+complete=0.002099370188943317, Open+complete=0.0013995801259622112, Problem Workaround+complete=0.0013995801259622112, Service Change+complete=0.0013995801259622112, Notify By Change+complete=0.0013995801259622112, OO Response+complete=6.997900629811056E-4, Referred+complete=6.997900629811056E-4, Update+complete=6.997900629811056E-4, Vendor Reference Change+complete=6.997900629811056E-4};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;14138;551;512;11;-1.0;{Assignment+complete=0.45229681978798586, Status Change+complete=0.1575971731448763, Quality Indicator Fixed+complete=0.059363957597173146, Closed+complete=0.0480565371024735, Communication with customer+complete=0.03180212014134275, External Vendor Assignment+complete=0.0303886925795053, Mail to Customer+complete=0.026148409893992933, Description Update+complete=0.023321554770318022, Pending vendor+complete=0.02120141342756184, Quality Indicator+complete=0.018374558303886925, Reopen+complete=0.0176678445229682, Update from customer+complete=0.01696113074204947, Resolved+complete=0.014840989399293287, Quality Indicator Set+complete=0.01342756183745583, Analysis/Research+complete=0.009187279151943463, Urgency Change+complete=0.008480565371024734, Communication with vendor+complete=0.007067137809187279, Impact Change+complete=0.0063604240282685515, Reassignment+complete=0.005653710247349823, Caused By CI+complete=0.005653710247349823, Vendor Reference+complete=0.005653710247349823, External update+complete=0.0049469964664310955, Operator Update+complete=0.004240282685512367, Notify By Change+complete=0.0028268551236749115, Update+complete=0.0028268551236749115, Problem Workaround+complete=0.0021201413427561835, Open+complete=0.0014134275618374558, Callback Request+complete=7.067137809187279E-4, Service Change+complete=7.067137809187279E-4, Affected CI Change+complete=7.067137809187279E-4};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;26278;687;621;23;-1.0;{Assignment+complete=0.4544502617801047, Status Change+complete=0.1743455497382199, Quality Indicator Fixed+complete=0.04607329842931937, Closed+complete=0.03507853403141361, Communication with customer+complete=0.034031413612565446, Description Update+complete=0.032460732984293195, Update from customer+complete=0.03193717277486911, Mail to Customer+complete=0.025130890052356022, External Vendor Assignment+complete=0.020418848167539267, Quality Indicator+complete=0.0193717277486911, Pending vendor+complete=0.0193717277486911, Quality Indicator Set+complete=0.014136125654450262, Reopen+complete=0.012041884816753926, Resolved+complete=0.010471204188481676, Analysis/Research+complete=0.008900523560209424, Communication with vendor+complete=0.008900523560209424, Urgency Change+complete=0.007853403141361256, Impact Change+complete=0.007329842931937173, Operator Update+complete=0.0062827225130890054, Update+complete=0.005759162303664921, External update+complete=0.005759162303664921, Open+complete=0.004188481675392671, Vendor Reference+complete=0.004188481675392671, Caused By CI+complete=0.0031413612565445027, Problem Workaround+complete=0.002617801047120419, Reassignment+complete=0.0020942408376963353, Notify By Change+complete=0.0015706806282722514, Callback Request+complete=0.0010471204188481676, Problem Closure+complete=5.235602094240838E-4, Incident reproduction+complete=5.235602094240838E-4};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;16911;607;557;21;-1.0;{Assignment+complete=0.43478260869565216, Status Change+complete=0.17119565217391305, Quality Indicator Fixed+complete=0.058423913043478264, Communication with customer+complete=0.035326086956521736, Closed+complete=0.035326086956521736, Description Update+complete=0.033967391304347824, Pending vendor+complete=0.025135869565217392, External Vendor Assignment+complete=0.022418478260869564, Update from customer+complete=0.021739130434782608, Mail to Customer+complete=0.01970108695652174, Quality Indicator+complete=0.018342391304347828, Reopen+complete=0.015625, Resolved+complete=0.014945652173913044, Quality Indicator Set+complete=0.012228260869565218, Communication with vendor+complete=0.01154891304347826, Operator Update+complete=0.009510869565217392, Urgency Change+complete=0.009510869565217392, Impact Change+complete=0.008152173913043478, Analysis/Research+complete=0.006114130434782609, Vendor Reference+complete=0.006114130434782609, Open+complete=0.004755434782608696, Caused By CI+complete=0.004755434782608696, Vendor Reference Change+complete=0.004076086956521739, Reassignment+complete=0.0033967391304347825, Update+complete=0.0033967391304347825, External update+complete=0.002717391304347826, Problem Workaround+complete=0.0020380434782608695, Callback Request+complete=0.001358695652173913, Notify By Change+complete=0.001358695652173913, Problem Closure+complete=6.793478260869565E-4, Referred+complete=6.793478260869565E-4, External Vendor Reassignment+complete=6.793478260869565E-4};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;15312;622;564;10;-1.0;{Assignment+complete=0.47051442910915936, Status Change+complete=0.15181932245922208, Quality Indicator Fixed+complete=0.04767879548306148, Communication with customer+complete=0.037641154328732745, Closed+complete=0.0370138017565872, Description Update+complete=0.028230865746549563, Pending vendor+complete=0.027603513174404015, Mail to Customer+complete=0.02383939774153074, External Vendor Assignment+complete=0.021957340025094103, Update from customer+complete=0.02070263488080301, Reopen+complete=0.018820577164366373, Quality Indicator+complete=0.01819322459222083, Resolved+complete=0.01631116687578419, Quality Indicator Set+complete=0.013174404015056462, Analysis/Research+complete=0.008155583437892095, Impact Change+complete=0.0075282308657465494, Operator Update+complete=0.006273525721455458, Urgency Change+complete=0.006273525721455458, Open+complete=0.0056461731493099125, External update+complete=0.0056461731493099125, Reassignment+complete=0.00439146800501882, Caused By CI+complete=0.00439146800501882, Vendor Reference+complete=0.00439146800501882, Update+complete=0.002509410288582183, OO Response+complete=0.0018820577164366374, Communication with vendor+complete=0.0018820577164366374, Notify By Change+complete=0.0018820577164366374, Problem Workaround+complete=0.0012547051442910915, Service Change+complete=0.0012547051442910915, Affected CI Change+complete=0.0012547051442910915, Referred+complete=6.273525721455458E-4, External Vendor Reassignment+complete=6.273525721455458E-4, Vendor Reference Change+complete=6.273525721455458E-4};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;15559;630;582;16;-1.0;{Assignment+complete=0.4394904458598726, Status Change+complete=0.16328894035900404, Quality Indicator Fixed+complete=0.05211349160393746, Communication with customer+complete=0.042848870874348584, Update from customer+complete=0.03647944412275622, Pending vendor+complete=0.030689056166763172, Closed+complete=0.028372900984365953, Mail to Customer+complete=0.026635784597568036, External Vendor Assignment+complete=0.02605674580196873, Description Update+complete=0.02374059061957151, Quality Indicator+complete=0.020845396641574986, Resolved+complete=0.012738853503184714, Reopen+complete=0.012738853503184714, Analysis/Research+complete=0.010422698320787493, Communication with vendor+complete=0.009843659525188187, Quality Indicator Set+complete=0.008685581933989578, Impact Change+complete=0.007527504342790967, Urgency Change+complete=0.006948465547191662, Vendor Reference+complete=0.006948465547191662, Operator Update+complete=0.006369426751592357, External update+complete=0.006369426751592357, Reassignment+complete=0.004053271569195136, Caused By CI+complete=0.003474232773595831, Open+complete=0.0023161551823972205, Problem Workaround+complete=0.0023161551823972205, Notify By Change+complete=0.0023161551823972205, Update+complete=0.0023161551823972205, Affected CI Change+complete=0.0017371163867979154, Callback Request+complete=5.790387955993051E-4, OO Response+complete=5.790387955993051E-4, Service Change+complete=5.790387955993051E-4, Referred+complete=5.790387955993051E-4};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.1;8093;502;465;12;-1.0;{Assignment+complete=0.44086021505376344, Status Change+complete=0.15798180314309346, Quality Indicator Fixed+complete=0.06699751861042183, Communication with customer+complete=0.043837882547559964, Closed+complete=0.04218362282878412, Mail to Customer+complete=0.028949545078577336, Description Update+complete=0.02729528535980149, External Vendor Assignment+complete=0.023986765922249794, Pending vendor+complete=0.019851116625310174, Quality Indicator+complete=0.01902398676592225, Update from customer+complete=0.018196856906534328, Reopen+complete=0.01488833746898263, Resolved+complete=0.014061207609594707, Quality Indicator Set+complete=0.010752688172043012, Analysis/Research+complete=0.009098428453267164, External update+complete=0.007444168734491315, Open+complete=0.006617038875103391, Urgency Change+complete=0.006617038875103391, Impact Change+complete=0.006617038875103391, Operator Update+complete=0.004962779156327543, Communication with vendor+complete=0.004962779156327543, Caused By CI+complete=0.004962779156327543, Vendor Reference+complete=0.004962779156327543, Reassignment+complete=0.0041356492969396195, Update+complete=0.0033085194375516956, Problem Workaround+complete=0.0016542597187758478, Service Change+complete=0.0016542597187758478, Affected CI Change+complete=0.0016542597187758478, Callback Request+complete=8.271298593879239E-4, Problem Closure+complete=8.271298593879239E-4, Notify By Change+complete=8.271298593879239E-4};NONALIGNING_ALL;{}
