delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.01;0.95;0.01;0.1;14043;622;574;0;-1.0;{Assignment+complete=0.43034281546316555, Status Change+complete=0.16338439095550694, Quality Indicator Fixed+complete=0.05908096280087528, Communication with customer+complete=0.04230488694383661, Closed+complete=0.04157549234135667, Description Update+complete=0.03865791393143691, Mail to Customer+complete=0.03282275711159737, Quality Indicator+complete=0.024799416484318017, Update from customer+complete=0.023340627279358133, External Vendor Assignment+complete=0.021152443471918306, Pending vendor+complete=0.01823486506199854, Resolved+complete=0.016046681254558718, Reopen+complete=0.01312910284463895, Quality Indicator Set+complete=0.011670313639679067, External update+complete=0.011670313639679067, Reassignment+complete=0.008023340627279359, Open+complete=0.005835156819839533, Vendor Reference+complete=0.005835156819839533, Urgency Change+complete=0.005105762217359592, Analysis/Research+complete=0.005105762217359592, Operator Update+complete=0.00437636761487965, Communication with vendor+complete=0.00437636761487965, Impact Change+complete=0.00437636761487965, Notify By Change+complete=0.002188183807439825, Problem Workaround+complete=0.0014587892049598833, Caused By CI+complete=0.0014587892049598833, Problem Closure+complete=7.293946024799417E-4, Service Change+complete=7.293946024799417E-4, Update+complete=7.293946024799417E-4, Vendor Reference Change+complete=7.293946024799417E-4, Affected CI Change+complete=7.293946024799417E-4};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;24175;706;637;0;-1.0;{Assignment+complete=0.4292656587473002, Status Change+complete=0.18844492440604751, Quality Indicator Fixed+complete=0.05183585313174946, Communication with customer+complete=0.03941684665226782, Update from customer+complete=0.032397408207343416, Closed+complete=0.03185745140388769, Mail to Customer+complete=0.03023758099352052, Description Update+complete=0.026457883369330453, External Vendor Assignment+complete=0.024838012958963283, Pending vendor+complete=0.02267818574514039, Reopen+complete=0.017278617710583154, Quality Indicator+complete=0.016198704103671708, Quality Indicator Set+complete=0.013498920086393088, Resolved+complete=0.01079913606911447, Impact Change+complete=0.00755939524838013, Urgency Change+complete=0.007019438444924406, Communication with vendor+complete=0.0064794816414686825, Open+complete=0.005939524838012959, Analysis/Research+complete=0.005939524838012959, External update+complete=0.005939524838012959, Update+complete=0.004859611231101512, Reassignment+complete=0.003779697624190065, Notify By Change+complete=0.003779697624190065, Operator Update+complete=0.0032397408207343412, Vendor Reference+complete=0.0032397408207343412, Caused By CI+complete=0.0026997840172786176, Affected CI Change+complete=0.0016198704103671706, Service Change+complete=0.0010799136069114472, Contact Change+complete=5.399568034557236E-4, Callback Request+complete=5.399568034557236E-4, OO Response+complete=5.399568034557236E-4};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;15186;570;531;0;-1.0;{Assignment+complete=0.44452198185624564, Status Change+complete=0.15771109560362875, Quality Indicator Fixed+complete=0.05722260990928123, Communication with customer+complete=0.03838101884159107, External Vendor Assignment+complete=0.034891835310537335, Closed+complete=0.0314026517794836, Update from customer+complete=0.030704815073272853, Mail to Customer+complete=0.02930914166085136, Description Update+complete=0.026517794836008374, Pending vendor+complete=0.02512212142358688, Quality Indicator Set+complete=0.018143754361479414, Communication with vendor+complete=0.01465457083042568, Quality Indicator+complete=0.013258897418004187, Reopen+complete=0.011863224005582694, Resolved+complete=0.0104675505931612, Urgency Change+complete=0.007676203768318213, Impact Change+complete=0.007676203768318213, External update+complete=0.006978367062107467, Analysis/Research+complete=0.005582693649685973, Vendor Reference+complete=0.005582693649685973, Operator Update+complete=0.004884856943475227, Reassignment+complete=0.004884856943475227, Open+complete=0.00418702023726448, Notify By Change+complete=0.0034891835310537334, Update+complete=0.00209351011863224, Callback Request+complete=6.978367062107466E-4, Caused By CI+complete=6.978367062107466E-4, Referred+complete=6.978367062107466E-4, Affected CI Change+complete=6.978367062107466E-4};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;13974;535;487;0;-1.0;{Assignment+complete=0.4280245022970903, Status Change+complete=0.16462480857580397, Quality Indicator Fixed+complete=0.05436447166921899, Communication with customer+complete=0.05053598774885146, Closed+complete=0.042879019908116385, Update from customer+complete=0.039816232771822356, Description Update+complete=0.02986217457886677, External Vendor Assignment+complete=0.02986217457886677, Mail to Customer+complete=0.0222052067381317, Pending vendor+complete=0.0222052067381317, Reopen+complete=0.016845329249617153, Quality Indicator+complete=0.015313935681470138, Urgency Change+complete=0.01225114854517611, Resolved+complete=0.011485451761102604, Impact Change+complete=0.011485451761102604, Quality Indicator Set+complete=0.010719754977029096, Analysis/Research+complete=0.006125574272588055, Communication with vendor+complete=0.005359877488514548, Vendor Reference+complete=0.005359877488514548, Operator Update+complete=0.0038284839203675345, Open+complete=0.0030627871362940277, Reassignment+complete=0.0030627871362940277, Update+complete=0.0030627871362940277, External update+complete=0.0030627871362940277, Caused By CI+complete=0.002297090352220521, Vendor Reference Change+complete=0.0015313935681470138, OO Response+complete=7.656967840735069E-4};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;10774;590;536;0;-1.0;{Assignment+complete=0.44288872512896094, Status Change+complete=0.16138540899042003, Quality Indicator Fixed+complete=0.05379513633014001, Closed+complete=0.04126750184229919, Communication with customer+complete=0.034635224760501106, Pending vendor+complete=0.03389830508474576, External Vendor Assignment+complete=0.028739867354458364, Description Update+complete=0.027266028002947678, Update from customer+complete=0.027266028002947678, Reopen+complete=0.022844509948415623, Quality Indicator+complete=0.02210759027266028, Mail to Customer+complete=0.02210759027266028, Quality Indicator Set+complete=0.010316875460574797, Resolved+complete=0.008843036109064112, Urgency Change+complete=0.008106116433308769, Communication with vendor+complete=0.008106116433308769, External update+complete=0.008106116433308769, Impact Change+complete=0.006632277081798084, Operator Update+complete=0.005158437730287398, Caused By CI+complete=0.005158437730287398, Reassignment+complete=0.004421518054532056, Analysis/Research+complete=0.004421518054532056, Vendor Reference+complete=0.0036845983787767134, Notify By Change+complete=0.002210759027266028, Open+complete=0.0014738393515106854, Problem Workaround+complete=0.0014738393515106854, OO Response+complete=7.369196757553427E-4, Service Change+complete=7.369196757553427E-4, Referred+complete=7.369196757553427E-4, Vendor Reference Change+complete=7.369196757553427E-4, Affected CI Change+complete=7.369196757553427E-4};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;10531;553;512;0;-1.0;{Assignment+complete=0.44205052005943535, Status Change+complete=0.15230312035661217, Quality Indicator Fixed+complete=0.05943536404160475, Closed+complete=0.04903417533432392, Communication with customer+complete=0.03268945022288262, Description Update+complete=0.029717682020802376, External Vendor Assignment+complete=0.029717682020802376, Update from customer+complete=0.02897473997028232, Mail to Customer+complete=0.02600297176820208, Pending vendor+complete=0.02526002971768202, Reopen+complete=0.019316493313521546, Quality Indicator+complete=0.017830609212481426, Resolved+complete=0.014858841010401188, Quality Indicator Set+complete=0.01337295690936107, Analysis/Research+complete=0.011144130757800892, Communication with vendor+complete=0.008172362555720654, Vendor Reference+complete=0.008172362555720654, Urgency Change+complete=0.005943536404160475, Impact Change+complete=0.005200594353640416, Reassignment+complete=0.004457652303120356, Caused By CI+complete=0.0029717682020802376, Notify By Change+complete=0.0029717682020802376, Problem Workaround+complete=0.002228826151560178, External update+complete=0.002228826151560178, Operator Update+complete=0.0014858841010401188, Open+complete=0.0014858841010401188, Update+complete=0.0014858841010401188, Service Change+complete=7.429420505200594E-4, Affected CI Change+complete=7.429420505200594E-4};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;31347;778;709;0;-1.0;{Assignment+complete=0.47247058823529414, Status Change+complete=0.15764705882352942, Quality Indicator Fixed+complete=0.04470588235294118, Communication with customer+complete=0.04, Update from customer+complete=0.03811764705882353, Closed+complete=0.032, Description Update+complete=0.03152941176470588, Mail to Customer+complete=0.023529411764705882, Pending vendor+complete=0.01976470588235294, External Vendor Assignment+complete=0.019294117647058823, Resolved+complete=0.016941176470588234, Quality Indicator+complete=0.014588235294117647, Impact Change+complete=0.011294117647058824, Urgency Change+complete=0.010823529411764706, Reopen+complete=0.010823529411764706, Quality Indicator Set+complete=0.008941176470588235, Analysis/Research+complete=0.008, Communication with vendor+complete=0.007058823529411765, External update+complete=0.006588235294117647, Operator Update+complete=0.0051764705882352945, Vendor Reference+complete=0.0037647058823529413, Open+complete=0.002823529411764706, Update+complete=0.002823529411764706, Reassignment+complete=0.002352941176470588, Caused By CI+complete=0.002352941176470588, Problem Workaround+complete=0.0018823529411764706, Notify By Change+complete=0.0018823529411764706, Callback Request+complete=0.001411764705882353, External Vendor Reassignment+complete=4.7058823529411766E-4, Incident reproduction+complete=4.7058823529411766E-4, Vendor Reference Change+complete=4.7058823529411766E-4};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;12575;562;534;0;-1.0;{Assignment+complete=0.4437275985663082, Status Change+complete=0.16774193548387098, Quality Indicator Fixed+complete=0.052329749103942655, Closed+complete=0.04516129032258064, Communication with customer+complete=0.035842293906810034, Description Update+complete=0.032974910394265235, Pending vendor+complete=0.025089605734767026, External Vendor Assignment+complete=0.022939068100358423, Reopen+complete=0.022939068100358423, Update from customer+complete=0.022222222222222223, Resolved+complete=0.016487455197132617, Quality Indicator+complete=0.016487455197132617, Mail to Customer+complete=0.015053763440860216, Communication with vendor+complete=0.013620071684587814, Quality Indicator Set+complete=0.012186379928315413, Urgency Change+complete=0.007885304659498209, Impact Change+complete=0.007168458781362007, Analysis/Research+complete=0.005734767025089606, Open+complete=0.005017921146953405, Operator Update+complete=0.004301075268817204, Update+complete=0.004301075268817204, Vendor Reference+complete=0.004301075268817204, Reassignment+complete=0.0035842293906810036, External update+complete=0.002867383512544803, Problem Workaround+complete=0.002150537634408602, Caused By CI+complete=0.002150537634408602, Problem Closure+complete=0.0014336917562724014, Notify By Change+complete=0.0014336917562724014, Contact Change+complete=7.168458781362007E-4, Callback Request+complete=7.168458781362007E-4, Referred+complete=7.168458781362007E-4, External Vendor Reassignment+complete=7.168458781362007E-4};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;8328;526;488;0;-1.0;{Assignment+complete=0.4613545816733068, Status Change+complete=0.15378486055776894, Quality Indicator Fixed+complete=0.04780876494023904, Communication with customer+complete=0.03824701195219123, Description Update+complete=0.031075697211155377, Closed+complete=0.031075697211155377, Pending vendor+complete=0.030278884462151396, Mail to Customer+complete=0.02948207171314741, External Vendor Assignment+complete=0.02549800796812749, Quality Indicator+complete=0.020717131474103586, Update from customer+complete=0.018326693227091632, Reopen+complete=0.01593625498007968, Resolved+complete=0.015139442231075698, Quality Indicator Set+complete=0.012749003984063745, Analysis/Research+complete=0.010358565737051793, External update+complete=0.008764940239043825, Impact Change+complete=0.007171314741035857, Operator Update+complete=0.005577689243027889, Urgency Change+complete=0.005577689243027889, Vendor Reference+complete=0.005577689243027889, Reassignment+complete=0.004780876494023904, Caused By CI+complete=0.00398406374501992, Communication with vendor+complete=0.00398406374501992, Open+complete=0.0031872509960159364, Notify By Change+complete=0.002390438247011952, Update+complete=0.002390438247011952, Service Change+complete=0.0015936254980079682, Affected CI Change+complete=0.0015936254980079682, Problem Workaround+complete=7.968127490039841E-4, Referred+complete=7.968127490039841E-4};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;8804;607;553;0;-1.0;{Assignment+complete=0.4453496266123557, Status Change+complete=0.16157501697216564, Quality Indicator Fixed+complete=0.05702647657841141, Communication with customer+complete=0.0373387644263408, Update from customer+complete=0.035302104548540394, Pending vendor+complete=0.032586558044806514, Mail to Customer+complete=0.031907671418873046, External Vendor Assignment+complete=0.029192124915139173, Description Update+complete=0.027155465037338764, Closed+complete=0.024439918533604887, Quality Indicator+complete=0.019008825526137134, Resolved+complete=0.012898845892735914, Reopen+complete=0.012898845892735914, External update+complete=0.012898845892735914, Quality Indicator Set+complete=0.011541072640868975, Communication with vendor+complete=0.008146639511201629, Vendor Reference+complete=0.00746775288526816, Analysis/Research+complete=0.006788866259334691, Urgency Change+complete=0.005431093007467753, Impact Change+complete=0.0047522063815342835, Reassignment+complete=0.0033944331296673455, Caused By CI+complete=0.0027155465037338763, Operator Update+complete=0.002036659877800407, Update+complete=0.002036659877800407, Open+complete=0.0013577732518669382, Notify By Change+complete=0.0013577732518669382, Affected CI Change+complete=0.0013577732518669382, Callback Request+complete=6.788866259334691E-4, OO Response+complete=6.788866259334691E-4, Problem Workaround+complete=6.788866259334691E-4};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;7467;461;434;0;-1.0;{Assignment+complete=0.42424242424242425, Status Change+complete=0.1590909090909091, Quality Indicator Fixed+complete=0.06912878787878787, Communication with customer+complete=0.05113636363636364, Closed+complete=0.048295454545454544, Description Update+complete=0.035037878787878785, Mail to Customer+complete=0.03125, Update from customer+complete=0.023674242424242424, External Vendor Assignment+complete=0.020833333333333332, Pending vendor+complete=0.01893939393939394, Quality Indicator+complete=0.017992424242424244, Quality Indicator Set+complete=0.017992424242424244, Reopen+complete=0.017992424242424244, Resolved+complete=0.011363636363636364, Analysis/Research+complete=0.008522727272727272, External update+complete=0.008522727272727272, Urgency Change+complete=0.007575757575757576, Impact Change+complete=0.007575757575757576, Open+complete=0.004734848484848485, Reassignment+complete=0.002840909090909091, Communication with vendor+complete=0.002840909090909091, Vendor Reference+complete=0.002840909090909091, Caused By CI+complete=0.001893939393939394, Operator Update+complete=9.46969696969697E-4, Problem Workaround+complete=9.46969696969697E-4, Problem Closure+complete=9.46969696969697E-4, Notify By Change+complete=9.46969696969697E-4, Update+complete=9.46969696969697E-4, Affected CI Change+complete=9.46969696969697E-4};NONALIGNING_KNOWN;{}
