delta;alpha;epsilon;k;time;logSize;variants;approximated;approxThenCalc;fitness;deviations;approximationMode;resources
0.01;0.95;0.01;0.1;4498;390;348;0;0;-1.0;{Mail to Customer=0.018599562363238512, Status Change=0.1772428884026258, External Vendor Assignment=0.020787746170678335, Callback Request=0.0010940919037199124, Update=0.0010940919037199124, Quality Indicator=0.02516411378555799, Urgency Change=0.006564551422319475, Open=0.0010940919037199124, Assignment=0.4562363238512035, Notify By Change=0.0032822757111597373, Description Update=0.03172866520787746, Vendor Reference=0.0010940919037199124, Resolved=0.010940919037199124, Operator Update=0.0032822757111597373, Pending vendor=0.020787746170678335, Vendor Reference Change=0.0010940919037199124, Analysis/Research=0.00437636761487965, Caused By CI=0.0010940919037199124, Problem Workaround=0.0010940919037199124, Service Change=0.0010940919037199124, Update from customer=0.030634573304157548, Reassignment=0.005470459518599562, Reopen=0.01312910284463895, Impact Change=0.005470459518599562, Communication with customer=0.04157549234135667, Quality Indicator Fixed=0.05142231947483589, External update=0.012035010940919038, Closed=0.0350109409190372, Affected CI Change=0.0010940919037199124, Communication with vendor=0.005470459518599562, Quality Indicator Set=0.010940919037199124};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;4425;388;366;0;0;-1.0;{Mail to Customer=0.01864035087719298, Status Change=0.17763157894736842, External Vendor Assignment=0.02412280701754386, Update=0.005482456140350877, Quality Indicator=0.010964912280701754, Urgency Change=0.007675438596491228, Open=0.003289473684210526, Assignment=0.4791666666666667, Notify By Change=0.0021929824561403508, Description Update=0.03399122807017544, Vendor Reference=0.005482456140350877, Contact Change=0.0010964912280701754, Incident reproduction=0.0010964912280701754, Resolved=0.009868421052631578, Operator Update=0.006578947368421052, Pending vendor=0.03508771929824561, Analysis/Research=0.003289473684210526, Problem Workaround=0.0010964912280701754, Service Change=0.0010964912280701754, Update from customer=0.023026315789473683, Reopen=0.015350877192982455, Reassignment=0.003289473684210526, Impact Change=0.006578947368421052, Communication with customer=0.03728070175438596, Quality Indicator Fixed=0.041666666666666664, External update=0.007675438596491228, Closed=0.02631578947368421, Affected CI Change=0.0010964912280701754, Communication with vendor=0.007675438596491228, Quality Indicator Set=0.0021929824561403508};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;5587;390;350;0;0;-1.0;{Mail to Customer=0.029867256637168143, Status Change=0.14380530973451328, External Vendor Assignment=0.033185840707964605, Quality Indicator=0.018805309734513276, Urgency Change=0.0055309734513274336, Open=0.004424778761061947, Assignment=0.4690265486725664, Description Update=0.018805309734513276, Notify By Change=0.0011061946902654867, Vendor Reference=0.0055309734513274336, Contact Change=0.0011061946902654867, Resolved=0.011061946902654867, Operator Update=0.004424778761061947, Pending vendor=0.023230088495575223, Analysis/Research=0.011061946902654867, Caused By CI=0.00331858407079646, Update from customer=0.035398230088495575, Reassignment=0.0022123893805309734, Reopen=0.015486725663716814, Impact Change=0.0055309734513274336, Communication with customer=0.03650442477876106, Quality Indicator Fixed=0.05752212389380531, External update=0.0022123893805309734, Closed=0.03871681415929203, Communication with vendor=0.007743362831858407, Quality Indicator Set=0.014380530973451327};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;4439;389;349;0;0;-1.0;{Mail to Customer=0.02453271028037383, Status Change=0.1530373831775701, External Vendor Assignment=0.028037383177570093, Update=0.0011682242990654205, Quality Indicator=0.026869158878504672, Urgency Change=0.009345794392523364, Assignment=0.47546728971962615, Notify By Change=0.0035046728971962616, Description Update=0.030373831775700934, Vendor Reference=0.0035046728971962616, Contact Change=0.0011682242990654205, Resolved=0.016355140186915886, Operator Update=0.002336448598130841, Pending vendor=0.02453271028037383, Analysis/Research=0.004672897196261682, Caused By CI=0.0011682242990654205, Problem Workaround=0.0035046728971962616, Update from customer=0.03154205607476635, Reopen=0.01985981308411215, Reassignment=0.0011682242990654205, Impact Change=0.010514018691588784, Communication with customer=0.029205607476635514, Quality Indicator Fixed=0.04205607476635514, External update=0.004672897196261682, Closed=0.036214953271028034, Communication with vendor=0.005841121495327103, Quality Indicator Set=0.008177570093457943, OO Response=0.0011682242990654205};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;5110;388;354;0;0;-1.0;{Mail to Customer=0.02810304449648712, Status Change=0.14168618266978922, External Vendor Assignment=0.02224824355971897, Callback Request=0.00351288056206089, Quality Indicator=0.01288056206088993, Urgency Change=0.0117096018735363, Assignment=0.43208430913348944, Description Update=0.03864168618266979, Notify By Change=0.00117096018735363, Vendor Reference=0.00351288056206089, Resolved=0.01522248243559719, Operator Update=0.00351288056206089, Pending vendor=0.02224824355971897, Analysis/Research=0.00117096018735363, Caused By CI=0.00585480093676815, Problem Workaround=0.00351288056206089, Update from customer=0.0351288056206089, Reassignment=0.00468384074941452, Reopen=0.02810304449648712, Impact Change=0.00819672131147541, Communication with customer=0.05152224824355972, Quality Indicator Fixed=0.05269320843091335, External update=0.00702576112412178, Closed=0.05035128805620609, Communication with vendor=0.00351288056206089, OO Response=0.00117096018735363, Quality Indicator Set=0.01053864168618267};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;5454;389;358;0;0;-1.0;{Mail to Customer=0.026483050847457626, Status Change=0.1483050847457627, External Vendor Reassignment=0.001059322033898305, External Vendor Assignment=0.025423728813559324, Callback Request=0.001059322033898305, Quality Indicator=0.023305084745762712, Urgency Change=0.0031779661016949155, Assignment=0.4597457627118644, Description Update=0.03072033898305085, Notify By Change=0.00211864406779661, Vendor Reference=0.0031779661016949155, Resolved=0.012711864406779662, Operator Update=0.001059322033898305, Pending vendor=0.025423728813559324, Analysis/Research=0.0031779661016949155, Caused By CI=0.006355932203389831, Update from customer=0.0413135593220339, Reassignment=0.0031779661016949155, Reopen=0.015889830508474576, Impact Change=0.00211864406779661, Quality Indicator Fixed=0.05190677966101695, Communication with customer=0.04766949152542373, External update=0.007415254237288136, Closed=0.03283898305084746, Affected CI Change=0.001059322033898305, Communication with vendor=0.012711864406779662, Quality Indicator Set=0.01059322033898305};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;6645;390;365;0;0;-1.0;{Mail to Customer=0.03090727816550349, Status Change=0.15453639082751744, External Vendor Assignment=0.03389830508474576, Update=0.003988035892323031, Quality Indicator=0.015952143569292122, Urgency Change=0.009970089730807577, Open=0.007976071784646061, Assignment=0.4107676969092722, Description Update=0.027916251246261216, Notify By Change=9.970089730807576E-4, Vendor Reference=0.011964107676969093, Resolved=0.010967098703888335, Operator Update=0.005982053838484547, Pending vendor=0.03389830508474576, Analysis/Research=0.0029910269192422734, Caused By CI=0.004985044865403789, Problem Workaround=9.970089730807576E-4, Service Change=0.0019940179461615153, Update from customer=0.028913260219341975, Reassignment=0.010967098703888335, Reopen=0.01694915254237288, Impact Change=0.007976071784646061, Quality Indicator Fixed=0.040877367896311065, Communication with customer=0.036889332003988036, External update=0.010967098703888335, Closed=0.04386839481555334, Affected CI Change=0.0019940179461615153, Communication with vendor=0.018943170488534396, Quality Indicator Set=0.009970089730807577, OO Response=9.970089730807576E-4};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;7678;388;359;0;0;-1.0;{Mail to Customer=0.027111574556830033, Status Change=0.16684045881126172, External Vendor Reassignment=0.0010427528675703858, External Vendor Assignment=0.03232533889468196, Update=0.0020855057351407717, Quality Indicator=0.022940563086548488, Urgency Change=0.008342022940563087, Open=0.0020855057351407717, Assignment=0.45255474452554745, Notify By Change=0.0010427528675703858, Description Update=0.029197080291970802, Vendor Reference=0.0031282586027111575, Resolved=0.0072992700729927005, Operator Update=0.006256517205422315, Pending vendor=0.01981230448383733, Analysis/Research=0.0010427528675703858, Caused By CI=0.0031282586027111575, Service Change=0.0010427528675703858, Update from customer=0.03232533889468196, Reopen=0.008342022940563087, Reassignment=0.006256517205422315, Impact Change=0.0072992700729927005, Communication with customer=0.04275286757038582, Quality Indicator Fixed=0.049009384775808136, External update=0.0072992700729927005, Closed=0.028154327424400417, Affected CI Change=0.0010427528675703858, Communication with vendor=0.01564129301355579, Quality Indicator Set=0.013555787278415016, OO Response=0.0010427528675703858};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;8870;388;353;0;0;-1.0;{Mail to Customer=0.024471635150166853, Status Change=0.1635150166852058, External Vendor Assignment=0.027808676307007785, Update=0.002224694104560623, Quality Indicator=0.01557285873192436, Urgency Change=0.0055617352614015575, Open=0.004449388209121246, Assignment=0.4860956618464961, Notify By Change=0.0011123470522803114, Description Update=0.026696329254727477, Vendor Reference=0.00778642936596218, Resolved=0.012235817575083427, Operator Update=0.0055617352614015575, Pending vendor=0.01557285873192436, Vendor Reference Change=0.0011123470522803114, Analysis/Research=0.002224694104560623, Caused By CI=0.002224694104560623, Update from customer=0.01668520578420467, Reopen=0.018909899888765295, Reassignment=0.0033370411568409346, Impact Change=0.0055617352614015575, Quality Indicator Fixed=0.04449388209121246, Communication with customer=0.028921023359288096, External update=0.014460511679644048, Closed=0.04004449388209121, Communication with vendor=0.010011123470522803, Referred=0.0011123470522803114, Quality Indicator Set=0.012235817575083427};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;4522;389;362;0;0;-1.0;{Mail to Customer=0.022244691607684528, Status Change=0.18099089989888775, External Vendor Assignment=0.028311425682507583, Update=0.003033367037411527, Quality Indicator=0.01314459049544995, Urgency Change=0.008088978766430738, Open=0.003033367037411527, Assignment=0.43478260869565216, Description Update=0.028311425682507583, Vendor Reference=0.006066734074823054, Incident reproduction=0.0010111223458038423, Resolved=0.017189079878665317, Operator Update=0.006066734074823054, Pending vendor=0.03538928210313448, Analysis/Research=0.007077856420626896, Caused By CI=0.004044489383215369, Service Change=0.0020222446916076846, Update from customer=0.027300303336703743, Reopen=0.008088978766430738, Reassignment=0.008088978766430738, Impact Change=0.006066734074823054, Communication with customer=0.03741152679474216, Quality Indicator Fixed=0.047522750252780584, External update=0.01314459049544995, Closed=0.022244691607684528, Affected CI Change=0.0010111223458038423, Communication with vendor=0.008088978766430738, Problem Closure=0.0010111223458038423, Quality Indicator Set=0.016177957532861477, OO Response=0.003033367037411527};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;3805;277;249;0;0;-1.0;{Mail to Customer=0.020537124802527645, Status Change=0.17851500789889416, External Vendor Assignment=0.02527646129541864, Update=0.001579778830963665, Quality Indicator=0.02843601895734597, Urgency Change=0.007898894154818325, Open=0.001579778830963665, Assignment=0.43759873617693523, Notify By Change=0.00315955766192733, Description Update=0.0315955766192733, Vendor Reference=0.001579778830963665, Resolved=0.009478672985781991, Operator Update=0.004739336492890996, Pending vendor=0.011058451816745656, Vendor Reference Change=0.001579778830963665, Analysis/Research=0.00315955766192733, Problem Workaround=0.001579778830963665, Service Change=0.001579778830963665, Update from customer=0.03317535545023697, Reassignment=0.00631911532385466, Reopen=0.017377567140600316, Impact Change=0.004739336492890996, Communication with customer=0.04107424960505529, Quality Indicator Fixed=0.053712480252764615, External update=0.014218009478672985, Closed=0.037914691943127965, Affected CI Change=0.001579778830963665, Communication with vendor=0.007898894154818325, Quality Indicator Set=0.011058451816745656};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;2148;276;261;0;0;-1.0;{Mail to Customer=0.023547880690737835, Status Change=0.18210361067503925, External Vendor Assignment=0.0282574568288854, Update=0.0031397174254317113, Quality Indicator=0.01098901098901099, Urgency Change=0.004709576138147566, Open=0.004709576138147566, Assignment=0.47566718995290425, Description Update=0.026687598116169546, Notify By Change=0.0031397174254317113, Vendor Reference=0.004709576138147566, Contact Change=0.0015698587127158557, Incident reproduction=0.0015698587127158557, Resolved=0.009419152276295133, Operator Update=0.0031397174254317113, Pending vendor=0.03139717425431711, Problem Workaround=0.0015698587127158557, Service Change=0.0015698587127158557, Update from customer=0.026687598116169546, Reopen=0.015698587127158554, Reassignment=0.004709576138147566, Impact Change=0.004709576138147566, Communication with customer=0.03767660910518053, Quality Indicator Fixed=0.04552590266875981, External update=0.006279434850863423, Closed=0.026687598116169546, Affected CI Change=0.0015698587127158557, Communication with vendor=0.009419152276295133, Quality Indicator Set=0.0031397174254317113};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;3664;276;247;0;0;-1.0;{Mail to Customer=0.030927835051546393, Status Change=0.14261168384879724, External Vendor Assignment=0.03951890034364261, Quality Indicator=0.018900343642611683, Urgency Change=0.005154639175257732, Open=0.006872852233676976, Assignment=0.4518900343642612, Description Update=0.013745704467353952, Notify By Change=0.001718213058419244, Vendor Reference=0.006872852233676976, Contact Change=0.001718213058419244, Resolved=0.012027491408934709, Operator Update=0.003436426116838488, Pending vendor=0.029209621993127148, Analysis/Research=0.013745704467353952, Caused By CI=0.003436426116838488, Update from customer=0.03608247422680412, Reassignment=0.003436426116838488, Reopen=0.010309278350515464, Impact Change=0.005154639175257732, Communication with customer=0.041237113402061855, Quality Indicator Fixed=0.05670103092783505, External update=0.003436426116838488, Closed=0.03951890034364261, Communication with vendor=0.010309278350515464, Quality Indicator Set=0.012027491408934709};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;2103;276;251;0;0;-1.0;{Mail to Customer=0.023769100169779286, Status Change=0.15789473684210525, External Vendor Assignment=0.028862478777589132, Quality Indicator=0.027164685908319185, Urgency Change=0.008488964346349746, Assignment=0.4617996604414261, Notify By Change=0.001697792869269949, Description Update=0.03225806451612903, Vendor Reference=0.003395585738539898, Contact Change=0.001697792869269949, Resolved=0.013582342954159592, Operator Update=0.001697792869269949, Pending vendor=0.025466893039049237, Analysis/Research=0.003395585738539898, Caused By CI=0.001697792869269949, Problem Workaround=0.003395585738539898, Update from customer=0.04074702886247878, Reopen=0.01867572156196944, Reassignment=0.001697792869269949, Impact Change=0.010186757215619695, Communication with customer=0.03735144312393888, Quality Indicator Fixed=0.03735144312393888, External update=0.006791171477079796, Closed=0.03395585738539898, Communication with vendor=0.008488964346349746, Quality Indicator Set=0.006791171477079796, OO Response=0.001697792869269949};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;2721;275;259;0;0;-1.0;{Mail to Customer=0.028764805414551606, Status Change=0.12521150592216582, External Vendor Assignment=0.02030456852791878, Callback Request=0.00338409475465313, Quality Indicator=0.015228426395939087, Urgency Change=0.008460236886632826, Assignment=0.4467005076142132, Description Update=0.04568527918781726, Notify By Change=0.001692047377326565, Vendor Reference=0.001692047377326565, Resolved=0.015228426395939087, Operator Update=0.005076142131979695, Pending vendor=0.01692047377326565, Caused By CI=0.005076142131979695, Problem Workaround=0.001692047377326565, Update from customer=0.04230118443316413, Reassignment=0.001692047377326565, Reopen=0.032148900169204735, Impact Change=0.005076142131979695, Communication with customer=0.050761421319796954, Quality Indicator Fixed=0.047377326565143825, External update=0.008460236886632826, Closed=0.05583756345177665, Communication with vendor=0.00338409475465313, OO Response=0.001692047377326565, Quality Indicator Set=0.01015228426395939};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;4541;275;255;0;0;-1.0;{Pending vendor=0.022913256955810146, Mail to Customer=0.03436988543371522, Status Change=0.15220949263502456, Analysis/Research=0.004909983633387889, Caused By CI=0.008183306055646482, External Vendor Assignment=0.024549918166939442, Update from customer=0.03273322422258593, Quality Indicator=0.022913256955810146, Reassignment=0.004909983633387889, Reopen=0.016366612111292964, Impact Change=0.0032733224222585926, Urgency Change=0.0032733224222585926, Communication with customer=0.03436988543371522, Quality Indicator Fixed=0.06382978723404255, Assignment=0.45171849427168576, Description Update=0.027823240589198037, Notify By Change=0.0016366612111292963, External update=0.008183306055646482, Vendor Reference=0.0032733224222585926, Closed=0.03600654664484452, Affected CI Change=0.0016366612111292963, Communication with vendor=0.011456628477905073, Resolved=0.014729950900163666, Quality Indicator Set=0.014729950900163666};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;3873;276;261;0;0;-1.0;{Mail to Customer=0.022091310751104567, Status Change=0.15758468335787923, External Vendor Assignment=0.035346097201767304, Update=0.004418262150220913, Quality Indicator=0.014727540500736377, Urgency Change=0.011782032400589101, Open=0.0029455081001472753, Assignment=0.43004418262150224, Description Update=0.026509572901325478, Vendor Reference=0.010309278350515464, Resolved=0.011782032400589101, Operator Update=0.007363770250368188, Pending vendor=0.033873343151693665, Analysis/Research=0.004418262150220913, Caused By CI=0.005891016200294551, Problem Workaround=0.0014727540500736377, Service Change=0.0029455081001472753, Update from customer=0.029455081001472753, Reassignment=0.008836524300441826, Reopen=0.016200294550810016, Impact Change=0.010309278350515464, Quality Indicator Fixed=0.033873343151693665, Communication with customer=0.03240058910162003, External update=0.011782032400589101, Closed=0.045655375552282766, Affected CI Change=0.0029455081001472753, Communication with vendor=0.017673048600883652, Quality Indicator Set=0.005891016200294551, OO Response=0.0014727540500736377};NONALIGNING_KNOWN;{}
