delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.01;0.95;0.01;0.1;5674;388;349;7;-1.0;{Communication with customer+complete=0.0416210295728368, Resolved+complete=0.01095290251916758, Description Update+complete=0.03066812705366922, Operator Update+complete=0.00547645125958379, Callback Request+complete=0.001095290251916758, Open+complete=0.001095290251916758, Urgency Change+complete=0.0065717415115005475, Closed+complete=0.033953997809419496, Reassignment+complete=0.00547645125958379, Analysis/Research+complete=0.004381161007667032, Problem Workaround+complete=0.001095290251916758, Communication with vendor+complete=0.0065717415115005475, Caused By CI+complete=0.002190580503833516, Service Change+complete=0.001095290251916758, External Vendor Assignment+complete=0.0208105147864184, Notify By Change+complete=0.0032858707557502738, Impact Change+complete=0.00547645125958379, Quality Indicator+complete=0.025191675794085433, Quality Indicator Fixed+complete=0.050383351588170866, Update+complete=0.002190580503833516, Assignment+complete=0.45016429353778753, Vendor Reference Change+complete=0.001095290251916758, Quality Indicator Set+complete=0.01095290251916758, Vendor Reference+complete=0.001095290251916758, Mail to Customer+complete=0.019715224534501644, Status Change+complete=0.17524644030668127, Affected CI Change+complete=0.001095290251916758, Reopen+complete=0.014238773274917854, External update+complete=0.012048192771084338, Update from customer+complete=0.03066812705366922, Pending vendor+complete=0.024096385542168676};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;4992;390;366;7;-1.0;{Communication with customer+complete=0.03723986856516977, Contact Change+complete=0.001095290251916758, Resolved+complete=0.008762322015334063, Description Update+complete=0.033953997809419496, Operator Update+complete=0.007667031763417305, Open+complete=0.0032858707557502738, Urgency Change+complete=0.0065717415115005475, Closed+complete=0.02628696604600219, Reassignment+complete=0.004381161007667032, Analysis/Research+complete=0.0032858707557502738, Problem Workaround+complete=0.001095290251916758, Communication with vendor+complete=0.007667031763417305, Service Change+complete=0.001095290251916758, External Vendor Assignment+complete=0.024096385542168676, Impact Change+complete=0.00547645125958379, Notify By Change+complete=0.002190580503833516, Quality Indicator+complete=0.012048192771084338, Incident reproduction+complete=0.001095290251916758, Quality Indicator Fixed+complete=0.04271631982475356, Update+complete=0.00547645125958379, Assignment+complete=0.4764512595837897, Quality Indicator Set+complete=0.002190580503833516, Vendor Reference+complete=0.00547645125958379, Mail to Customer+complete=0.0208105147864184, Status Change+complete=0.17853231106243153, Affected CI Change+complete=0.001095290251916758, Reopen+complete=0.01533406352683461, External update+complete=0.007667031763417305, Pending vendor+complete=0.03504928806133625, Update from customer+complete=0.02190580503833516};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;7396;390;350;9;-1.0;{Communication with customer+complete=0.03218645948945616, Contact Change+complete=0.0011098779134295228, Resolved+complete=0.011098779134295227, Description Update+complete=0.018867924528301886, Operator Update+complete=0.006659267480577136, Open+complete=0.004439511653718091, Urgency Change+complete=0.00776914539400666, Closed+complete=0.03662597114317425, Analysis/Research+complete=0.011098779134295227, Reassignment+complete=0.0022197558268590455, Communication with vendor+complete=0.00776914539400666, Caused By CI+complete=0.003329633740288568, External Vendor Assignment+complete=0.03440621531631521, Impact Change+complete=0.00776914539400666, Notify By Change+complete=0.0011098779134295228, Quality Indicator+complete=0.023307436182019976, Quality Indicator Fixed+complete=0.058823529411764705, Assignment+complete=0.46503884572697, Quality Indicator Set+complete=0.01553829078801332, Vendor Reference+complete=0.005549389567147614, Mail to Customer+complete=0.029966703662597113, Status Change+complete=0.13873473917869034, External update+complete=0.0022197558268590455, Reopen+complete=0.01553829078801332, Pending vendor+complete=0.023307436182019976, Update from customer+complete=0.03551609322974473};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;4253;389;350;10;-1.0;{Communication with customer+complete=0.03225806451612903, Contact Change+complete=0.001152073732718894, Resolved+complete=0.016129032258064516, Description Update+complete=0.02880184331797235, Operator Update+complete=0.0034562211981566822, OO Response+complete=0.001152073732718894, Urgency Change+complete=0.008064516129032258, Closed+complete=0.03686635944700461, Reassignment+complete=0.001152073732718894, Analysis/Research+complete=0.004608294930875576, Problem Workaround+complete=0.0034562211981566822, Communication with vendor+complete=0.00576036866359447, Caused By CI+complete=0.002304147465437788, External Vendor Assignment+complete=0.026497695852534562, Notify By Change+complete=0.0034562211981566822, Impact Change+complete=0.009216589861751152, Quality Indicator+complete=0.027649769585253458, Quality Indicator Fixed+complete=0.04723502304147465, Update+complete=0.004608294930875576, Assignment+complete=0.4596774193548387, Quality Indicator Set+complete=0.008064516129032258, Vendor Reference+complete=0.0034562211981566822, Status Change+complete=0.15552995391705068, Mail to Customer+complete=0.02534562211981567, Reopen+complete=0.020737327188940093, External update+complete=0.004608294930875576, Update from customer+complete=0.03341013824884793, Pending vendor+complete=0.02534562211981567};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;4517;389;356;9;-1.0;{Communication with customer+complete=0.050808314087759814, Resolved+complete=0.013856812933025405, Description Update+complete=0.03926096997690531, Operator Update+complete=0.004618937644341801, Callback Request+complete=0.003464203233256351, OO Response+complete=0.0011547344110854503, Urgency Change+complete=0.010392609699769052, Closed+complete=0.049653579676674366, Reassignment+complete=0.004618937644341801, Analysis/Research+complete=0.0011547344110854503, Problem Workaround+complete=0.003464203233256351, Caused By CI+complete=0.005773672055427252, Communication with vendor+complete=0.003464203233256351, External Vendor Assignment+complete=0.021939953810623556, Impact Change+complete=0.006928406466512702, Notify By Change+complete=0.0011547344110854503, Quality Indicator+complete=0.012702078521939953, Quality Indicator Fixed+complete=0.053117782909930716, Update+complete=0.003464203233256351, Assignment+complete=0.43071593533487296, Quality Indicator Set+complete=0.010392609699769052, Vendor Reference+complete=0.003464203233256351, Mail to Customer+complete=0.03233256351039261, Status Change+complete=0.1420323325635104, Reopen+complete=0.02771362586605081, External update+complete=0.006928406466512702, Pending vendor+complete=0.020785219399538105, Update from customer+complete=0.03464203233256351};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;5435;390;358;8;-1.0;{Communication with customer+complete=0.04907306434023991, Resolved+complete=0.013086150490730643, Description Update+complete=0.03162486368593239, Operator Update+complete=0.0010905125408942203, Callback Request+complete=0.0010905125408942203, Urgency Change+complete=0.003271537622682661, Closed+complete=0.03380588876772083, Reassignment+complete=0.003271537622682661, Analysis/Research+complete=0.003271537622682661, Communication with vendor+complete=0.013086150490730643, Caused By CI+complete=0.006543075245365322, External Vendor Assignment+complete=0.026172300981461286, External Vendor Reassignment+complete=0.0010905125408942203, Notify By Change+complete=0.0021810250817884407, Impact Change+complete=0.0021810250817884407, Quality Indicator+complete=0.023991275899672846, Quality Indicator Fixed+complete=0.05343511450381679, Assignment+complete=0.4536532170119956, Quality Indicator Set+complete=0.010905125408942203, Vendor Reference+complete=0.003271537622682661, Status Change+complete=0.1515812431842966, Mail to Customer+complete=0.027262813522355506, Affected CI Change+complete=0.0010905125408942203, External update+complete=0.007633587786259542, Reopen+complete=0.016357688113413305, Update from customer+complete=0.03380588876772083, Pending vendor+complete=0.026172300981461286};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;6669;389;365;7;-1.0;{Communication with customer+complete=0.03319919517102616, Resolved+complete=0.011066398390342052, Description Update+complete=0.03118712273641851, Operator Update+complete=0.007042253521126761, OO Response+complete=0.001006036217303823, Open+complete=0.008048289738430584, Urgency Change+complete=0.01006036217303823, Closed+complete=0.04225352112676056, Analysis/Research+complete=0.0030181086519114686, Reassignment+complete=0.011066398390342052, Problem Workaround+complete=0.001006036217303823, Caused By CI+complete=0.005030181086519115, Communication with vendor+complete=0.018108651911468814, Service Change+complete=0.002012072434607646, External Vendor Assignment+complete=0.03319919517102616, Impact Change+complete=0.008048289738430584, Notify By Change+complete=0.001006036217303823, Quality Indicator+complete=0.018108651911468814, Quality Indicator Fixed+complete=0.04225352112676056, Update+complete=0.005030181086519115, Assignment+complete=0.4104627766599598, Quality Indicator Set+complete=0.011066398390342052, Vendor Reference+complete=0.012072434607645875, Mail to Customer+complete=0.03420523138832998, Status Change+complete=0.14989939637826963, Affected CI Change+complete=0.002012072434607646, External update+complete=0.011066398390342052, Reopen+complete=0.01609657947686117, Update from customer+complete=0.029175050301810865, Pending vendor+complete=0.03219315895372234};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;7522;390;359;11;-1.0;{Communication with customer+complete=0.04405737704918033, Resolved+complete=0.007172131147540984, Description Update+complete=0.02971311475409836, Operator Update+complete=0.007172131147540984, OO Response+complete=0.0010245901639344263, Open+complete=0.0020491803278688526, Urgency Change+complete=0.00819672131147541, Closed+complete=0.027663934426229508, Reassignment+complete=0.006147540983606557, Analysis/Research+complete=0.0010245901639344263, Communication with vendor+complete=0.015368852459016393, Caused By CI+complete=0.006147540983606557, Service Change+complete=0.0010245901639344263, External Vendor Assignment+complete=0.031762295081967214, External Vendor Reassignment+complete=0.0010245901639344263, Impact Change+complete=0.007172131147540984, Notify By Change+complete=0.0010245901639344263, Quality Indicator+complete=0.027663934426229508, Quality Indicator Fixed+complete=0.04815573770491803, Update+complete=0.0020491803278688526, Assignment+complete=0.4456967213114754, Quality Indicator Set+complete=0.01331967213114754, Vendor Reference+complete=0.0030737704918032786, Status Change+complete=0.16700819672131148, Mail to Customer+complete=0.027663934426229508, Affected CI Change+complete=0.0010245901639344263, Reopen+complete=0.007172131147540984, External update+complete=0.007172131147540984, Update from customer+complete=0.031762295081967214, Pending vendor+complete=0.020491803278688523};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;7039;389;354;6;-1.0;{Communication with customer+complete=0.02798708288482239, Resolved+complete=0.011840688912809472, Description Update+complete=0.02798708288482239, Operator Update+complete=0.007534983853606028, Open+complete=0.004305705059203444, Urgency Change+complete=0.006458557588805167, Closed+complete=0.038751345532831, Analysis/Research+complete=0.002152852529601722, Reassignment+complete=0.0032292787944025836, Caused By CI+complete=0.004305705059203444, Communication with vendor+complete=0.008611410118406888, Referred+complete=0.001076426264800861, External Vendor Assignment+complete=0.02691065662002153, Notify By Change+complete=0.001076426264800861, Impact Change+complete=0.005382131324004306, Quality Indicator+complete=0.015069967707212056, Quality Indicator Fixed+complete=0.04413347685683531, Update+complete=0.002152852529601722, Assignment+complete=0.48546824542518835, Vendor Reference Change+complete=0.001076426264800861, Quality Indicator Set+complete=0.011840688912809472, Vendor Reference+complete=0.007534983853606028, Status Change+complete=0.16576964477933262, Mail to Customer+complete=0.024757804090419805, Reopen+complete=0.01829924650161464, External update+complete=0.013993541442411194, Update from customer+complete=0.016146393972012917, Pending vendor+complete=0.016146393972012917};NONALIGNING_ALL;{}
0.01;0.95;0.01;0.1;4673;390;362;9;-1.0;{Communication with customer+complete=0.0351219512195122, Resolved+complete=0.016585365853658537, Description Update+complete=0.03024390243902439, Operator Update+complete=0.005853658536585366, OO Response+complete=0.002926829268292683, Open+complete=0.002926829268292683, Urgency Change+complete=0.00878048780487805, Closed+complete=0.0224390243902439, Reassignment+complete=0.007804878048780488, Analysis/Research+complete=0.006829268292682927, Communication with vendor+complete=0.007804878048780488, Caused By CI+complete=0.002926829268292683, Problem Closure+complete=9.75609756097561E-4, Service Change+complete=0.001951219512195122, External Vendor Assignment+complete=0.02829268292682927, Impact Change+complete=0.006829268292682927, Quality Indicator+complete=0.0175609756097561, Incident reproduction+complete=9.75609756097561E-4, Quality Indicator Fixed+complete=0.04780487804878049, Update+complete=0.002926829268292683, Assignment+complete=0.4370731707317073, Quality Indicator Set+complete=0.015609756097560976, Vendor Reference+complete=0.005853658536585366, Mail to Customer+complete=0.021463414634146343, Status Change+complete=0.1795121951219512, Affected CI Change+complete=9.75609756097561E-4, Reopen+complete=0.007804878048780488, External update+complete=0.013658536585365854, Update from customer+complete=0.026341463414634145, Pending vendor+complete=0.03414634146341464};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.1;4453;276;249;2;-1.0;{Communication with customer+complete=0.04489164086687306, Resolved+complete=0.009287925696594427, Description Update+complete=0.030959752321981424, Operator Update+complete=0.006191950464396285, Open+complete=0.0015479876160990713, Urgency Change+complete=0.007739938080495356, Closed+complete=0.03869969040247678, Reassignment+complete=0.007739938080495356, Analysis/Research+complete=0.0030959752321981426, Problem Workaround+complete=0.0015479876160990713, Communication with vendor+complete=0.007739938080495356, Service Change+complete=0.0015479876160990713, External Vendor Assignment+complete=0.021671826625386997, Notify By Change+complete=0.0030959752321981426, Impact Change+complete=0.0046439628482972135, Quality Indicator+complete=0.02786377708978328, Quality Indicator Fixed+complete=0.05572755417956656, Update+complete=0.0015479876160990713, Assignment+complete=0.43808049535603716, Vendor Reference Change+complete=0.0015479876160990713, Quality Indicator Set+complete=0.01238390092879257, Vendor Reference+complete=0.0015479876160990713, Status Change+complete=0.17337461300309598, Mail to Customer+complete=0.018575851393188854, Affected CI Change+complete=0.0015479876160990713, Reopen+complete=0.017027863777089782, External update+complete=0.01393188854489164, Update from customer+complete=0.03560371517027864, Pending vendor+complete=0.010835913312693499};NONALIGNING_ALL;{}
0.01;0.9;0.01;0.1;2098;277;262;3;-1.0;{Communication with customer+complete=0.042879019908116385, Contact Change+complete=0.0015313935681470138, Resolved+complete=0.010719754977029096, Description Update+complete=0.026033690658499236, Operator Update+complete=0.0030627871362940277, Open+complete=0.004594180704441042, Urgency Change+complete=0.006125574272588055, Closed+complete=0.026033690658499236, Reassignment+complete=0.004594180704441042, Problem Workaround+complete=0.0015313935681470138, Communication with vendor+complete=0.009188361408882083, Service Change+complete=0.0015313935681470138, External Vendor Assignment+complete=0.026033690658499236, Impact Change+complete=0.006125574272588055, Notify By Change+complete=0.0030627871362940277, Quality Indicator+complete=0.010719754977029096, Incident reproduction+complete=0.0015313935681470138, Quality Indicator Fixed+complete=0.0444104134762634, Update+complete=0.0030627871362940277, Assignment+complete=0.4762633996937213, Quality Indicator Set+complete=0.0030627871362940277, Vendor Reference+complete=0.004594180704441042, Mail to Customer+complete=0.022970903522205207, Status Change+complete=0.1807044410413476, Affected CI Change+complete=0.0015313935681470138, Reopen+complete=0.016845329249617153, External update+complete=0.006125574272588055, Pending vendor+complete=0.02909647779479326, Update from customer+complete=0.026033690658499236};NONALIGNING_ALL;{}
