delta;alpha;epsilon;k;time;logSize;variants;approximated;fitness;deviations;approximationMode;resources
0.01;0.95;0.01;0.1;5008;389;349;0;-1.0;{Communication with customer+complete=0.04189636163175303, Resolved+complete=0.011025358324145534, Description Update+complete=0.030871003307607496, Operator Update+complete=0.0033076074972436605, Callback Request+complete=0.0011025358324145535, Open+complete=0.0011025358324145535, Urgency Change+complete=0.006615214994487321, Closed+complete=0.034178610804851156, Reassignment+complete=0.005512679162072767, Analysis/Research+complete=0.004410143329658214, Problem Workaround+complete=0.0011025358324145535, Communication with vendor+complete=0.006615214994487321, Caused By CI+complete=0.0011025358324145535, Service Change+complete=0.0011025358324145535, External Vendor Assignment+complete=0.020948180815876516, Impact Change+complete=0.005512679162072767, Notify By Change+complete=0.0033076074972436605, Quality Indicator+complete=0.025358324145534728, Quality Indicator Fixed+complete=0.050716648291069456, Update+complete=0.0011025358324145535, Assignment+complete=0.4531422271223815, Vendor Reference Change+complete=0.0011025358324145535, Quality Indicator Set+complete=0.011025358324145534, Vendor Reference+complete=0.0011025358324145535, Status Change+complete=0.175303197353914, Mail to Customer+complete=0.018743109151047408, Affected CI Change+complete=0.0011025358324145535, Reopen+complete=0.014332965821389196, External update+complete=0.012127894156560088, Update from customer+complete=0.030871003307607496, Pending vendor+complete=0.024255788313120176};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;5728;390;366;0;-1.0;{Communication with customer+complete=0.037694013303769404, Contact Change+complete=0.0011086474501108647, Resolved+complete=0.009977827050997782, Description Update+complete=0.03325942350332594, Operator Update+complete=0.0066518847006651885, Open+complete=0.0033259423503325942, Urgency Change+complete=0.007760532150776054, Closed+complete=0.025498891352549888, Reassignment+complete=0.0033259423503325942, Analysis/Research+complete=0.0033259423503325942, Problem Workaround+complete=0.0011086474501108647, Communication with vendor+complete=0.007760532150776054, Service Change+complete=0.0011086474501108647, External Vendor Assignment+complete=0.024390243902439025, Impact Change+complete=0.0066518847006651885, Notify By Change+complete=0.0022172949002217295, Quality Indicator+complete=0.011086474501108648, Incident reproduction+complete=0.0011086474501108647, Quality Indicator Fixed+complete=0.043237250554323724, Update+complete=0.005543237250554324, Assignment+complete=0.4789356984478936, Quality Indicator Set+complete=0.0022172949002217295, Vendor Reference+complete=0.005543237250554324, Mail to Customer+complete=0.018847006651884702, Status Change+complete=0.1762749445676275, Affected CI Change+complete=0.0011086474501108647, Reopen+complete=0.015521064301552107, External update+complete=0.007760532150776054, Pending vendor+complete=0.03436807095343681, Update from customer+complete=0.02328159645232816};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;6414;389;350;0;-1.0;{Communication with customer+complete=0.028477546549835708, Contact Change+complete=0.001095290251916758, Resolved+complete=0.009857612267250822, Description Update+complete=0.018619934282584884, Operator Update+complete=0.004381161007667032, Open+complete=0.004381161007667032, Urgency Change+complete=0.0065717415115005475, Closed+complete=0.038335158817086525, Analysis/Research+complete=0.009857612267250822, Reassignment+complete=0.002190580503833516, Caused By CI+complete=0.0032858707557502738, Communication with vendor+complete=0.007667031763417305, External Vendor Assignment+complete=0.03614457831325301, Impact Change+complete=0.0065717415115005475, Notify By Change+complete=0.001095290251916758, Quality Indicator+complete=0.018619934282584884, Quality Indicator Fixed+complete=0.05585980284775466, Assignment+complete=0.47535596933187296, Quality Indicator Set+complete=0.01533406352683461, Vendor Reference+complete=0.00547645125958379, Mail to Customer+complete=0.029572836801752465, Status Change+complete=0.13910186199342825, External update+complete=0.002190580503833516, Reopen+complete=0.01533406352683461, Update from customer+complete=0.03614457831325301, Pending vendor+complete=0.028477546549835708};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;3275;389;350;0;-1.0;{Communication with customer+complete=0.033642691415313224, Contact Change+complete=0.001160092807424594, Resolved+complete=0.016241299303944315, Description Update+complete=0.029002320185614848, Operator Update+complete=0.002320185614849188, OO Response+complete=0.001160092807424594, Urgency Change+complete=0.008120649651972157, Closed+complete=0.037122969837587005, Reassignment+complete=0.001160092807424594, Analysis/Research+complete=0.004640371229698376, Problem Workaround+complete=0.0034802784222737818, Communication with vendor+complete=0.00580046403712297, Caused By CI+complete=0.001160092807424594, External Vendor Assignment+complete=0.02668213457076566, Notify By Change+complete=0.0034802784222737818, Impact Change+complete=0.009280742459396751, Quality Indicator+complete=0.027842227378190254, Quality Indicator Fixed+complete=0.04408352668213457, Update+complete=0.001160092807424594, Assignment+complete=0.46403712296983757, Quality Indicator Set+complete=0.008120649651972157, Vendor Reference+complete=0.0034802784222737818, Status Change+complete=0.15777262180974477, Mail to Customer+complete=0.025522041763341066, Reopen+complete=0.02088167053364269, External update+complete=0.004640371229698376, Update from customer+complete=0.033642691415313224, Pending vendor+complete=0.024361948955916472};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;4040;389;355;0;-1.0;{Communication with customer+complete=0.051222351571594875, Resolved+complete=0.013969732246798603, Description Update+complete=0.03841676367869616, Operator Update+complete=0.0034924330616996507, Callback Request+complete=0.0034924330616996507, OO Response+complete=0.0011641443538998836, Urgency Change+complete=0.010477299185098952, Closed+complete=0.051222351571594875, Reassignment+complete=0.004656577415599534, Analysis/Research+complete=0.0011641443538998836, Problem Workaround+complete=0.0034924330616996507, Caused By CI+complete=0.005820721769499418, Communication with vendor+complete=0.0034924330616996507, External Vendor Assignment+complete=0.02211874272409779, Impact Change+complete=0.006984866123399301, Notify By Change+complete=0.0011641443538998836, Quality Indicator+complete=0.012805587892898719, Quality Indicator Fixed+complete=0.05471478463329453, Assignment+complete=0.4342258440046566, Quality Indicator Set+complete=0.010477299185098952, Vendor Reference+complete=0.0034924330616996507, Mail to Customer+complete=0.02910360884749709, Status Change+complete=0.1420256111757858, Reopen+complete=0.02910360884749709, External update+complete=0.006984866123399301, Pending vendor+complete=0.01979045401629802, Update from customer+complete=0.034924330616996506};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;5418;390;358;0;-1.0;{Communication with customer+complete=0.05016722408026756, Resolved+complete=0.013377926421404682, Description Update+complete=0.03121516164994426, Operator Update+complete=0.002229654403567447, Callback Request+complete=0.0011148272017837235, Urgency Change+complete=0.0033444816053511705, Closed+complete=0.03678929765886288, Reassignment+complete=0.004459308807134894, Analysis/Research+complete=0.0033444816053511705, Communication with vendor+complete=0.012263099219620958, Caused By CI+complete=0.006688963210702341, External Vendor Assignment+complete=0.027870680044593088, External Vendor Reassignment+complete=0.0011148272017837235, Notify By Change+complete=0.002229654403567447, Impact Change+complete=0.002229654403567447, Quality Indicator+complete=0.024526198439241916, Quality Indicator Fixed+complete=0.05351170568561873, Assignment+complete=0.4414715719063545, Quality Indicator Set+complete=0.011148272017837236, Vendor Reference+complete=0.004459308807134894, Status Change+complete=0.1527313266443701, Mail to Customer+complete=0.030100334448160536, Affected CI Change+complete=0.0011148272017837235, External update+complete=0.007803790412486065, Reopen+complete=0.016722408026755852, Update from customer+complete=0.03121516164994426, Pending vendor+complete=0.026755852842809364};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;6452;390;365;0;-1.0;{Communication with customer+complete=0.03196803196803197, Resolved+complete=0.01098901098901099, Description Update+complete=0.030969030969030968, Operator Update+complete=0.005994005994005994, OO Response+complete=9.99000999000999E-4, Open+complete=0.007992007992007992, Urgency Change+complete=0.00999000999000999, Closed+complete=0.04195804195804196, Analysis/Research+complete=0.002997002997002997, Reassignment+complete=0.01098901098901099, Problem Workaround+complete=9.99000999000999E-4, Caused By CI+complete=0.004995004995004995, Communication with vendor+complete=0.01898101898101898, Service Change+complete=0.001998001998001998, External Vendor Assignment+complete=0.03396603396603397, Impact Change+complete=0.007992007992007992, Notify By Change+complete=9.99000999000999E-4, Quality Indicator+complete=0.015984015984015984, Quality Indicator Fixed+complete=0.04095904095904096, Update+complete=0.003996003996003996, Assignment+complete=0.41858141858141856, Quality Indicator Set+complete=0.00999000999000999, Vendor Reference+complete=0.011988011988011988, Mail to Customer+complete=0.028971028971028972, Status Change+complete=0.15084915084915085, Affected CI Change+complete=0.001998001998001998, External update+complete=0.01098901098901099, Reopen+complete=0.016983016983016984, Update from customer+complete=0.028971028971028972, Pending vendor+complete=0.03496503496503497};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;8115;390;359;0;-1.0;{Communication with customer+complete=0.046218487394957986, Resolved+complete=0.008403361344537815, Description Update+complete=0.029411764705882353, Operator Update+complete=0.0063025210084033615, OO Response+complete=0.0010504201680672268, Open+complete=0.0021008403361344537, Urgency Change+complete=0.007352941176470588, Closed+complete=0.028361344537815126, Analysis/Research+complete=0.0010504201680672268, Reassignment+complete=0.0063025210084033615, Communication with vendor+complete=0.015756302521008403, Caused By CI+complete=0.0031512605042016808, External Vendor Assignment+complete=0.029411764705882353, External Vendor Reassignment+complete=0.0010504201680672268, Impact Change+complete=0.005252100840336135, Notify By Change+complete=0.0010504201680672268, Quality Indicator+complete=0.02415966386554622, Quality Indicator Fixed+complete=0.04936974789915966, Update+complete=0.0021008403361344537, Assignment+complete=0.45483193277310924, Quality Indicator Set+complete=0.01365546218487395, Vendor Reference+complete=0.0031512605042016808, Status Change+complete=0.16491596638655462, Mail to Customer+complete=0.0273109243697479, Reopen+complete=0.008403361344537815, External update+complete=0.007352941176470588, Pending vendor+complete=0.01995798319327731, Update from customer+complete=0.032563025210084036};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;7668;390;354;0;-1.0;{Communication with customer+complete=0.02850877192982456, Resolved+complete=0.01206140350877193, Description Update+complete=0.02850877192982456, Operator Update+complete=0.005482456140350877, Open+complete=0.0043859649122807015, Urgency Change+complete=0.005482456140350877, Closed+complete=0.03837719298245614, Analysis/Research+complete=0.0021929824561403508, Reassignment+complete=0.003289473684210526, Caused By CI+complete=0.0021929824561403508, Communication with vendor+complete=0.008771929824561403, Referred+complete=0.0010964912280701754, External Vendor Assignment+complete=0.027412280701754384, Notify By Change+complete=0.0010964912280701754, Impact Change+complete=0.005482456140350877, Quality Indicator+complete=0.015350877192982455, Quality Indicator Fixed+complete=0.043859649122807015, Update+complete=0.0021929824561403508, Assignment+complete=0.48464912280701755, Vendor Reference Change+complete=0.0010964912280701754, Quality Indicator Set+complete=0.01206140350877193, Vendor Reference+complete=0.007675438596491228, Status Change+complete=0.16885964912280702, Mail to Customer+complete=0.025219298245614034, Reopen+complete=0.017543859649122806, External update+complete=0.01425438596491228, Update from customer+complete=0.01644736842105263, Pending vendor+complete=0.01644736842105263};NONALIGNING_KNOWN;{}
0.01;0.95;0.01;0.1;5166;390;363;0;-1.0;{Communication with customer+complete=0.037, Resolved+complete=0.017, Description Update+complete=0.028, Operator Update+complete=0.006, OO Response+complete=0.003, Open+complete=0.003, Urgency Change+complete=0.009, Closed+complete=0.023, Reassignment+complete=0.008, Analysis/Research+complete=0.007, Communication with vendor+complete=0.008, Caused By CI+complete=0.004, Problem Closure+complete=0.001, Service Change+complete=0.002, External Vendor Assignment+complete=0.028, Impact Change+complete=0.007, Quality Indicator+complete=0.013, Incident reproduction+complete=0.001, Quality Indicator Fixed+complete=0.046, Update+complete=0.003, Assignment+complete=0.439, Quality Indicator Set+complete=0.016, Vendor Reference+complete=0.006, Mail to Customer+complete=0.022, Status Change+complete=0.178, Affected CI Change+complete=0.001, External update+complete=0.013, Reopen+complete=0.009, Update from customer+complete=0.027, Pending vendor+complete=0.035};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;3058;276;249;0;-1.0;{Communication with customer+complete=0.04180064308681672, Resolved+complete=0.00964630225080386, Description Update+complete=0.03376205787781351, Operator Update+complete=0.00482315112540193, Open+complete=0.001607717041800643, Urgency Change+complete=0.008038585209003215, Closed+complete=0.03858520900321544, Reassignment+complete=0.006430868167202572, Analysis/Research+complete=0.003215434083601286, Problem Workaround+complete=0.001607717041800643, Communication with vendor+complete=0.008038585209003215, Service Change+complete=0.001607717041800643, External Vendor Assignment+complete=0.022508038585209004, Impact Change+complete=0.00482315112540193, Notify By Change+complete=0.003215434083601286, Quality Indicator+complete=0.028938906752411574, Quality Indicator Fixed+complete=0.05466237942122187, Update+complete=0.001607717041800643, Assignment+complete=0.432475884244373, Vendor Reference Change+complete=0.001607717041800643, Quality Indicator Set+complete=0.011254019292604502, Vendor Reference+complete=0.001607717041800643, Mail to Customer+complete=0.02090032154340836, Status Change+complete=0.17684887459807075, Affected CI Change+complete=0.001607717041800643, Reopen+complete=0.017684887459807074, External update+complete=0.014469453376205787, Update from customer+complete=0.03536977491961415, Pending vendor+complete=0.011254019292604502};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;2111;277;262;0;-1.0;{Communication with customer+complete=0.03755868544600939, Contact Change+complete=0.001564945226917058, Resolved+complete=0.009389671361502348, Description Update+complete=0.028169014084507043, Operator Update+complete=0.003129890453834116, Open+complete=0.004694835680751174, Urgency Change+complete=0.004694835680751174, Closed+complete=0.025039123630672927, Reassignment+complete=0.004694835680751174, Problem Workaround+complete=0.001564945226917058, Communication with vendor+complete=0.009389671361502348, Service Change+complete=0.001564945226917058, External Vendor Assignment+complete=0.026604068857589983, Notify By Change+complete=0.003129890453834116, Impact Change+complete=0.004694835680751174, Quality Indicator+complete=0.010954616588419406, Incident reproduction+complete=0.001564945226917058, Quality Indicator Fixed+complete=0.04538341158059468, Update+complete=0.004694835680751174, Assignment+complete=0.4757433489827856, Quality Indicator Set+complete=0.003129890453834116, Vendor Reference+complete=0.004694835680751174, Mail to Customer+complete=0.023474178403755867, Status Change+complete=0.18466353677621283, Affected CI Change+complete=0.001564945226917058, Reopen+complete=0.01564945226917058, External update+complete=0.006259780907668232, Pending vendor+complete=0.0297339593114241, Update from customer+complete=0.026604068857589983};NONALIGNING_KNOWN;{}
0.01;0.9;0.01;0.1;3007;276;247;0;-1.0;{Communication with customer+complete=0.03424657534246575, Contact Change+complete=0.0017123287671232876, Resolved+complete=0.011986301369863013, Description Update+complete=0.02054794520547945, Operator Update+complete=0.003424657534246575, Open+complete=0.00684931506849315, Urgency Change+complete=0.00684931506849315, Closed+complete=0.03767123287671233, Analysis/Research+complete=0.015410958904109588, Reassignment+complete=0.003424657534246575, Caused By CI+complete=0.003424657534246575, Communication with vendor+complete=0.008561643835616438, External Vendor Assignment+complete=0.03767123287671233, Impact Change+complete=0.00684931506849315, Notify By Change+complete=0.0017123287671232876, Quality Indicator+complete=0.018835616438356163, Quality Indicator Fixed+complete=0.0547945205479452, Assignment+complete=0.464041095890411, Quality Indicator Set+complete=0.011986301369863013, Vendor Reference+complete=0.00684931506849315, Mail to Customer+complete=0.030821917808219176, Status Change+complete=0.13527397260273974, External update+complete=0.003424657534246575, Reopen+complete=0.008561643835616438, Pending vendor+complete=0.02910958904109589, Update from customer+complete=0.03595890410958904};NONALIGNING_KNOWN;{}
